ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD
1009255-112-190821508,1,1,2021,1,6,50,10,7,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,SAN GABRIEL,,-102.2427502,21.87452952
1009255-112-190821507,1,1,2021,1,7,35,10,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,ARROYO,,-102.31901590000001,21.91496442
1009255-112-190821509,1,1,2021,1,11,0,10,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES ORIENTE,ING. MIGUEL ÁNGEL BARBERENA VEGA,,-102.2692875,21.89528105
1009255-112-190821511,1,1,2021,1,11,5,10,7,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,56,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,ING. MIGUEL ÁNGEL BARBERENA VEGA,,-102.2675248,21.8946914
1009255-112-190821510,1,1,2021,1,11,5,10,7,1,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,ING. MIGUEL ÁNGEL BARBERENA VEGA,,-102.2675248,21.8946914
1009255-112-190821515,1,1,2021,1,17,0,10,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,LOS ARBOLITOS,PROFESOR REFUGIO MIRANDA AGUAYO,,-102.2637017,21.91034665
1009255-112-190821516,1,1,2021,1,20,0,10,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,MADRID,,-102.3038558,21.85921138
1009255-112-190821512,1,1,2021,1,22,50,10,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,POLIDUCTO,,-102.25201240000001,21.91238668
1009255-112-190821513,1,1,2021,1,23,45,10,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,LAS NORIAS,CALLE DEL MALACATE,,-102.25126800000001,21.87585503
1009255-112-190821517,1,1,2021,1,3,0,11,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL GÓMEZ MORÍN,CONVENCIÓN DE 1914 NORTE,,-102.2856031,21.90254237
1009255-112-190821518,1,1,2021,1,7,0,11,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,69,0,1,0,0,0,0,0,0,0,0,0,1,2,CONVENCIÓN DE 1914 NORTE,GENERAL IGNACIO ZARAGOZA,,-102.2985715,21.89898075
1009255-112-190821519,1,1,2021,1,7,55,11,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 NORTE,LIBERTAD,,-102.3006438,21.89840608
1009255-112-190821520,1,1,2021,1,8,10,11,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,PRÓCERES DE LA ENSEÑANZA,VILLA ALEJANDRA,,-102.2355124,21.86392041
1009255-112-190821521,1,1,2021,1,9,38,11,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,20 DE NOVIEMBRE,NORBERTO GÓMEZ HORNEDO,,-102.2875219,21.89546968
1009255-112-190821522,1,1,2021,1,10,0,11,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,ARROYO DEL MOLINO NORTE,,-102.2911287,21.93489945
1009255-112-190821526,1,1,2021,1,10,20,11,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,OJOCALIENTE,,-102.2542266,21.87029416
1009255-112-190821523,1,1,2021,1,19,30,11,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,59,0,0,0,0,0,1,0,0,0,0,0,1,2,GENERAL MIGUEL BARRAGÁN,VÁZQUEZ DEL MERCADO,,-102.2880694,21.88652743
1009255-112-190821524,1,1,2021,1,21,50,11,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,1810,,-102.2732285,21.88824457
1009255-112-190821528,1,1,2021,1,15,0,12,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,VALLE DE GUADALUPE,,-102.30593209999999,21.91603383
1009255-112-190821527,1,1,2021,1,16,5,12,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,JARDÍN DE SAN MARCOS,,-102.2854287,21.85963982
1009255-112-190821529,1,1,2021,1,18,30,12,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,48,0,1,0,0,0,0,0,0,0,0,0,1,2,HACIENDA JOSÉ MARÍA MORELOS,HACIENDA CANO,,-102.24360390000001,21.88771047
1009255-112-190821530,1,1,2021,1,18,40,12,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,GERÓNIMO DE LA CUEVA,GERÓNIMO DE LA CUEVA,,-102.24853470000001,21.94007077
1009255-112-190821544,1,1,2021,1,4,40,13,3,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,RAFAEL,,-102.3180615,21.87903112
1009255-112-190821533,1,1,2021,1,10,25,13,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,GERÓNIMO DE LA CUEVA,,-102.26633129999999,21.92734872
1009255-112-190821534,1,1,2021,1,17,15,13,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,CUMBRES,,-102.25622270000001,21.90764866
1009255-112-190821535,1,1,2021,1,1,0,14,4,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN LÓPEZ ELIZALDE,PUEBLO DE SAN MARCOS,,-102.26512209999999,21.92663084
1009255-112-190821536,1,1,2021,1,7,35,14,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,PASEO DE LA CRUZ,,-102.2708269,21.87361729
1009255-112-190821543,1,1,2021,1,10,10,14,4,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,8,67,0,0,0,0,0,0,0,1,0,0,0,1,2,AGUASCALIENTES SUR,CHIAPAS,,-102.2791145,21.86009895
1009255-112-190821537,1,1,2021,1,14,30,14,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,59,0,1,0,1,0,0,0,0,0,0,0,2,2,LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,JAIME NUNÓ,,-102.274057,21.87820432
1009255-112-190821541,1,1,2021,1,20,50,14,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,78,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,PENSADORES MEXICANOS,,-102.2725932,21.90869625
1009255-112-190821539,1,1,2021,1,20,54,14,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,MIGUEL HIDALGO,,-102.2977929,21.93383387
1009255-112-190821545,1,1,2021,1,0,33,15,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,28,0,1,0,0,0,0,0,0,0,0,0,1,2,MARIANO HIDALGO,SIGLO XXI,,-102.2569632,21.85516265
1009255-112-190821542,1,1,2021,1,2,26,15,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO,INDEPENDENCIA,,-102.2980666,21.92514903
1009255-112-190821547,1,1,2021,1,8,15,15,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL DE LA MADRID # 2602,LICENCIADO MIGUEL DE LA MADRID,,-102.32266159999999,21.93297276
1009255-112-190821548,1,1,2021,1,9,0,15,5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE LOS CHOPOS,AGUASCALIENTES NORTE,,-102.2999761,21.91556645
1009255-112-190821549,1,1,2021,1,13,45,15,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,CASA BLANCA,,-102.27553329999999,21.86001891
1009255-112-190821550,1,1,2021,1,16,20,15,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,OJOCALIENTE,COTORINAS,,-102.2566652,21.88381334
1009255-112-190821556,1,1,2021,1,16,38,15,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE INMORTAL,PRIMERA CONSTITUCIÓN,,-102.2693666,21.85492932
1009255-112-190821557,1,1,2021,1,23,0,15,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,22,0,1,0,0,0,0,0,0,0,0,0,1,2,SAN MARCOS,AGUASCALIENTES PONIENTE,,-102.3181575,21.86801795
1009255-112-190821551,1,1,2021,1,1,5,16,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,GENERAL FORTUNATO MAYCOTTE,,-102.3113582,21.85893823
1009255-112-190821553,1,1,2021,1,1,15,16,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,ARQUEROS,PERSEO,,-102.2701443,21.86973528
1009255-112-190821552,1,1,2021,1,1,16,16,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO MATAMOROS NORTE,VENUSTIANO CARRANZA,,-102.299921,21.88060403
1009255-112-190821558,1,1,2021,1,1,44,16,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,20,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,AMBROSIO VERÁSTEGUI GUERRERO,,-102.2607089,21.91332637
1009255-112-190821554,1,1,2021,1,2,2,16,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LOS MAESTROS,CONVENCIÓN,,-102.317105,21.85418712
1009255-112-190821555,1,1,2021,1,2,45,16,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,TECNOLÓGICO,,-102.2445294,21.86774012
1009255-112-190821559,1,1,2021,1,8,45,16,6,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,9,80,0,0,0,0,0,0,0,1,0,0,0,1,2,GLORIETA DE LA PURÍSIMA,JUAN DE MONTORO,,-102.28445190000001,21.88233645
1009255-112-190821567,1,1,2021,1,16,10,16,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,RIVIER,,-102.27714859999999,21.91480912
1009255-112-190821560,1,1,2021,1,18,30,16,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,3,0,0,0,0,0,0,0,3,2,SAN MARCOS,NAVARRA,,-102.3189814,21.86558146
1009255-112-190821561,1,1,2021,1,18,30,16,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,FUNDICIÓN,,-102.3109813,21.89514077
1009255-112-190821562,1,1,2021,1,19,0,16,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,CONSTITUCIÓN,PAULINO N. MARTÍ,,-102.27882170000001,21.94153179
1009255-112-190821563,1,1,2021,1,20,20,16,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,SAN GABRIEL,,-102.2458886,21.87346214
1009255-112-190821564,1,1,2021,1,21,0,16,6,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,99,0,1,0,1,0,0,0,0,0,0,0,2,2,CUMBRES,MANUEL GARCÍA MARTÍNEZ,,-102.255783,21.90626583
1009255-112-190821565,1,1,2021,1,22,40,16,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,1,0,0,0,0,0,1,0,1,AGUASCALIENTES ORIENTE,AGUASCALIENTES SUR,,-102.2537968,21.86115908
1009255-112-190821572,1,1,2021,1,2,10,17,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,1,0,0,0,0,0,0,0,0,0,1,2,GENERAL IGNACIO ZARAGOZA,GENERAL JOSÉ MARÍA ARTEAGA,,-102.2941171,21.88904611
1009255-112-190821566,1,1,2021,1,2,40,17,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PAULINO N. MARTÍ,ARTÍCULO 21,,-102.2784705,21.93338927
1009255-112-190821568,1,1,2021,1,10,50,17,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,68,0,0,0,0,0,0,0,0,0,0,0,0,3,HACIENDA DE OJOCALIENTE,ARPA,,-102.23664040000001,21.89033777
1009264-619-174487446,1,1,2021,1,12,2,17,7,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,-102.35827890000002,21.77506832
1009255-112-190821573,1,1,2021,1,16,45,17,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,JOSÉ F. ELIZONDO,,-102.3011754,21.87714391
1009255-112-190821569,1,1,2021,1,18,15,17,7,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,PASEO DE LA SOLIDARIDAD,,-102.2826249,21.90126377
1009255-112-190821571,1,1,2021,1,18,45,17,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,33,0,0,0,2,0,0,0,0,0,0,0,2,2,GABRIELA MISTRAL,PARQUE VÍA,,-102.27656429999999,21.90097643
1009255-112-190821570,1,1,2021,1,19,40,17,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL ROQUE GONZÁLEZ GARZA,GENERAL JULIÁN MEDINA,,-102.30350990000001,21.84676095
1009255-112-190821574,1,1,2021,1,17,0,18,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,27,0,1,0,0,0,0,0,0,0,0,0,1,2,QUINTA,CONVENCIÓN DE 1914 SUR,,-102.2982751,21.86610326
1009255-112-190821575,1,1,2021,1,22,20,18,1,1,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,5,8,15,0,0,0,0,0,0,0,0,0,0,0,0,3,DE LA FELICIDAD FRACCIONAMIENTO EL REENCUENTRO,CONDOMINIO ORIZONTAL ROSA MORADA # 102,,-102.25119959999999,21.83789908
1009255-112-190821576,1,1,2021,1,8,15,19,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,MICHOACÁN,,-102.280583,21.86011818
1009255-112-190821577,1,1,2021,1,12,20,19,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,REPÚBLICA DEL SALVADOR,REPÚBLICA DEL PERÚ,,-102.30568079999999,21.86519498
1009255-112-190821579,1,1,2021,1,17,55,19,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,ARROYO EL MOLINO,,-102.2976307,21.93498358
1009255-112-190821578,1,1,2021,1,19,0,19,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,MONTE ALBÁN,,-102.28244079999999,21.85583754
1009255-112-190821580,1,1,2021,1,19,30,19,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,RINCÓN,,-102.3055982,21.87582421
1009255-112-190821581,1,1,2021,1,22,10,19,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,RINCÓN,,-102.30555809999998,21.87583396
1009255-112-190821583,1,1,2021,1,23,20,19,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,MONTES HIMALAYA,,-102.3161304,21.92170028
1009255-112-190821582,1,1,2021,1,23,40,19,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PAULINO N. MARTÍ,AGUASCALIENTES NORTE,,-102.2810071,21.91499431
1009255-112-190821585,1,1,2021,1,14,58,20,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI NORTE,FRANCISCO I. MADERO,,-102.28278459999999,21.88481838
1009255-112-190821586,1,1,2021,1,15,20,20,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,RÍO BRAVO,RÍO DUERO,,-102.3191547,21.89126588
1009255-112-190821587,1,1,2021,1,15,20,20,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,ÉBANO,,-102.2964625,21.90367212
1009255-112-190821588,1,1,2021,1,19,20,20,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,CONVENCIÓN DE 1914 SUR,,-102.2942005,21.86537506
1009255-112-190821589,1,1,2021,1,19,50,20,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,99,0,0,0,2,0,0,0,0,0,0,0,2,2,NAZARIO ORTIZ GARZA,PARQUE VÍA,,-102.2752015,21.89849486
1009255-112-190821590,1,1,2021,1,12,45,21,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI NORTE,CONVENCIÓN DE 1914 NORTE,,-102.2883977,21.90178215
1009255-112-190821591,1,1,2021,1,16,15,21,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,1,0,0,0,0,0,1,2,UNIVERSIDAD,AGUASCALIENTES NORTE,,-102.3137146,21.91644074
1009255-112-190821594,1,1,2021,1,21,0,21,4,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,RODOLFO LANDEROS GALLEGOS,,-102.25447159999999,21.90177411
1009255-112-190821546,1,1,2021,1,2,15,22,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,SIERRA DE SAN BERNARDINO,,-102.26168309999998,21.91932601
1009255-112-190821593,1,1,2021,1,2,40,22,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,RENATO LEDUC,SALVADOR NOVO,,-102.263695,21.91566745
1009255-112-190821602,1,1,2021,1,8,40,22,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,63,0,0,0,0,0,0,0,0,0,0,0,0,3,ALCALDES,AGUASCALIENTES ORIENTE,,-102.27503940000001,21.91336992
1009255-112-190821595,1,1,2021,1,11,45,22,5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,ALAMEDA,,-102.2616555,21.88803791
1009255-112-190821596,1,1,2021,1,16,50,22,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,GLORIETA DON QUIJOTE,,-102.2813382,21.87840985
1009255-112-190821597,1,1,2021,1,20,0,22,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,MAHATMA GANDHI,VALENTE QUINTANA,,-102.2941837,21.85238097
1009255-112-190821592,1,1,2021,1,21,0,22,5,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,8,67,0,0,0,0,0,0,0,0,0,0,0,0,3,LIBRA,ACUARIO,,-102.2767244,21.90363822
1009255-112-190821598,1,1,2021,1,23,5,22,5,1,0,10,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS F. CONTRERAS,ARTURO J. PANI,,-102.3043333,21.87986043
1009255-112-190821600,1,1,2021,1,1,55,23,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,AGUASCALIENTES NORTE,,-102.3137146,21.91644074
1009255-112-190821601,1,1,2021,1,2,45,23,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,CONVENCIÓN DE 1914 SUR,,-102.2819803,21.86654263
1009255-112-190821603,1,1,2021,1,3,0,23,6,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,8,30,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,ALAMEDA,,-102.25353829999999,21.89248911
1009255-112-190821604,1,1,2021,1,11,13,23,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,67,0,0,0,0,0,0,0,0,0,0,0,0,3,TALAMANTES,CONVENCIÓN DE 1914 PONIENTE,,-102.3119433,21.87954371
1009255-112-190821605,1,1,2021,1,19,20,23,6,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,58,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,,,-102.2918939,21.92363989
1009255-112-190821606,1,1,2021,1,19,45,23,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,GABRIELA MISTRAL,VALLE DE SANTIAGO,,-102.2739186,21.90281288
1009255-112-190821607,1,1,2021,1,20,5,23,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,1,0,0,0,0,0,0,0,0,0,1,2,FLOR DE NOCHEBUENA,FLOR DE NOCHE BUENA NO. 78,,-102.2733411,21.81961221
1009255-112-190821610,1,1,2021,1,21,0,23,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,REPÚBLICA MEXICANA,LAS AMÉRICAS,,-102.3052933,21.8645226
1009255-112-190821611,1,1,2021,1,21,5,23,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,COTORINAS,,-102.25900759999999,21.88302183
